,Dealer,Manufacturer,Model,Year,Mileage,Price,VIN,modelYearId,MarketValue
5344,Pete Moore,Chevrolet,Silverado 1500,2017,14469.0,35995,1GCVKREH9HZ211398,7788,29153.225806451614
5345,Pete Moore,Ford,Expedition,2017,76524.0,35995,1FMJU1KT5HEA25055,7734,32466.25
5346,Pete Moore,Buick,Enclave,2020,53203.0,35995,5GAERBKW3LJ110663,0,2600.0
5347,Pete Moore,Jeep,Grand Cherokee,2020,58788.0,35995,1C4RJFBG3LC193555,0,2600.0
5348,Pete Moore,Chevrolet,Camaro,2022,0.0,36950,1G1FE1R74N0100460,0,2600.0
5349,Pete Moore,Chevrolet,Camaro,2017,68647.0,36995,1G1FF1R79H0169274,7637,
5350,Pete Moore,Ford,Ranger,2020,51458.0,36995,1FTER4FH7LLA10348,0,2600.0
5351,Pete Moore,Jeep,Wrangler Unlimited,2016,56665.0,36995,1C4BJWEG6GL150010,0,2600.0
5352,Pete Moore,Chevrolet,Tahoe,2016,91320.0,36995,1GNSCBKC0GR212476,7376,33833.333333333336
5353,Pete Moore,Chevrolet,Silverado 1500,2017,60158.0,36995,1GCVKREC8HZ180200,7788,29153.225806451614
5354,Pete Moore,Ford,F-150,2015,100151.0,37975,1FTEW1EGXFFB61929,6988,
5355,Pete Moore,Volvo,S60,2020,12161.0,37975,7JRA22TK2LG031013,0,2600.0
5356,Pete Moore,Alfa Romeo,Stelvio,2018,19821.0,37975,ZASFAKNN3J7B79822,8053,32525.0
5357,Pete Moore,Chevrolet,Traverse,2018,9264.0,37995,1GNERGKW1JJ241543,8072,28477.272727272728
5358,Pete Moore,Ford,Expedition,2017,68306.0,37995,1FMJU1KT7HEA81496,7734,32466.25
5359,Pete Moore,Chevrolet,Silverado 3500HD,2014,37807.0,37995,1GC4KZCG6EF108975,6732,
5360,Pete Moore,GMC,Canyon,2018,68806.0,37995,1GTG6DEN7J1192084,8877,29215.0
5361,Pete Moore,Cadillac,XT5,2019,64151.0,37995,1GYKNCRSXKZ122521,9285,33517.857142857145
5362,Pete Moore,Chevrolet,Silverado 1500,2017,95390.0,38975,3GCUKSEC9HG331659,7788,29153.225806451614
5363,Pete Moore,Chevrolet,Express Passenger,2019,48071.0,38995,1GAZGPFG5K1199830,0,2600.0
5364,Pete Moore,Toyota,Tacoma,2018,52727.0,38995,5TFCZ5ANXJX122335,8994,33559.67741935484
5365,Pete Moore,Nissan,Armada,2017,91628.0,38995,JN8AY2ND6H9000584,7628,30779.166666666668
5366,Pete Moore,Hyundai,Palisade,2020,21431.0,38995,KM8R14HE0LU091162,0,2600.0
5367,Pete Moore,GMC,Yukon,2015,93830.0,39775,1GKS1CKJ4FR291074,6948,29250.0
5368,Pete Moore,Chevrolet,Silverado 1500,2018,41686.0,39975,1GCVKREC7JZ141541,8753,31433.796296296296
5369,Pete Moore,Chevrolet,Colorado,2018,62888.0,39995,1GCGTEEN0J1157577,8873,28238.095238095237
5370,Pete Moore,Chevrolet,Express Cargo Van,2019,50238.0,39995,1GCZGHFG3K1271282,0,2600.0
5371,Pete Moore,Chevrolet,Traverse,2021,5555.0,39995,1GNERFKW1MJ215118,0,2600.0
5372,Pete Moore,Toyota,Tundra 2WD Truck,2016,71749.0,39995,5TFGW5F17GX198734,0,2600.0
5373,Pete Moore,Ford,Explorer,2020,11928.0,39995,1FMSK7DH9LGC49769,0,2600.0
5374,Pete Moore,Chevrolet,Silverado 1500,2017,43415.0,39995,3GCUKREC1HG265035,7788,29153.225806451614
5375,Pete Moore,Chevrolet,Silverado 1500,2018,52498.0,39995,3GCUKREC4JG343295,8753,31433.796296296296
5376,Pete Moore,Chevrolet,Silverado 1500,2018,28999.0,40995,3GCUKREC2JG517834,8753,31433.796296296296
5377,Pete Moore,Chevrolet,Silverado 1500,2019,69332.0,40995,3GCPWDED6KG138026,9174,39582.73809523809
5378,Pete Moore,Chevrolet,Silverado 1500,2019,38394.0,41575,1GCRWCED5KZ333733,9174,39582.73809523809
5379,Pete Moore,Chevrolet,Traverse,2021,0.0,41690,1GNERHKW9MJ252560,0,2600.0
5380,Pete Moore,Chevrolet,Traverse,2021,0.0,41690,1GNERHKW0MJ253418,0,2600.0
5381,Pete Moore,Chevrolet,Silverado 1500,2018,10572.0,41995,3GCPCREC4JG573946,8753,31433.796296296296
5382,Pete Moore,Jeep,Grand Cherokee,2018,34000.0,41995,1C4RJFLTXJC349325,8228,35447.72727272727
5383,Pete Moore,GMC,Sierra 1500,2017,28544.0,42575,3GTP1NEC7HG271575,7596,30288.88888888889
5384,Pete Moore,Chevrolet,Traverse,2021,0.0,42685,1GNERHKWXMJ251689,0,2600.0
5385,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,42720,1GCPWCED2MZ433153,0,2600.0
5386,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,42720,1GCPWCED0MZ434835,0,2600.0
5387,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,42720,1GCPWCED0MZ432356,0,2600.0
5388,Pete Moore,Chevrolet,Silverado 1500,2018,30916.0,42995,3GCUKREC0JG551609,8753,31433.796296296296
5389,Pete Moore,Ram,1500,2018,58069.0,43995,1C6RR7YT3JS145597,8947,30664.204545454544
5390,Pete Moore,Chevrolet,Silverado 1500,2019,27755.0,43995,1GCPWCEDXKZ122423,9174,39582.73809523809
5391,Pete Moore,Chevrolet,Silverado 1500,2020,5148.0,43995,1GCRWCED7LZ354066,0,2600.0
5392,Pete Moore,Chevrolet,Silverado 1500,2019,33582.0,43995,1GCUYDED8KZ102044,9174,39582.73809523809
5393,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,44185,1GCPWCED8MZ390888,0,2600.0
5394,Pete Moore,Chevrolet,Silverado 1500,2018,32476.0,44575,3GCUKREC4JG370612,8753,31433.796296296296
5395,Pete Moore,Chevrolet,Silverado 1500,2020,22216.0,44995,3GCPWCED6LG349593,0,2600.0
5396,Pete Moore,GMC,Savana Cargo Van,2014,54768.0,44995,1GDS8DC41E1165592,0,2600.0
5397,Pete Moore,Toyota,Highlander,2020,20638.0,44995,5TDDZRBH0LS051353,0,2600.0
5398,Pete Moore,Chevrolet,Silverado 3500HD,2018,72020.0,44995,1GC4CYCG0JF281506,8875,
5399,Pete Moore,Ram,2500,2017,143418.0,44995,3C6UR5PJXHG764066,7808,
5400,Pete Moore,Chevrolet,Camaro,2022,0.0,45075,1G1FF3D76N0101500,0,2600.0
5401,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,45285,3GCPWDED1MG465694,0,2600.0
5402,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,45285,3GCPWDED2MG461816,0,2600.0
5403,Pete Moore,Chevrolet,Silverado 1500,2018,25081.0,45575,3GCUKREC9JG620832,8753,31433.796296296296
5404,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,45780,3GCPWDED5MG465570,0,2600.0
5405,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,45975,3GCPYCEF5MG440884,0,2600.0
5406,Pete Moore,Chevrolet,Silverado 1500,2018,16425.0,45975,3GCUKREC6JG454852,8753,31433.796296296296
5407,Pete Moore,Audi,A5 Cabriolet,2018,29473.0,45995,WAU2NGF56JN002293,0,2600.0
5408,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,46180,1GCPYCEF3MZ436140,0,2600.0
5409,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,46180,1GCPYCEF3MZ428412,0,2600.0
5410,Pete Moore,Chevrolet,Silverado 1500,2019,20976.0,46575,1GCRYCEF0KZ365842,9174,39582.73809523809
5411,Pete Moore,Chevrolet,Silverado 1500,2018,20543.0,46575,3GCUKREC8JG626721,8753,31433.796296296296
5412,Pete Moore,Chevrolet,Silverado 3500 HD,2022,0.0,46675,1GC3YTE75NF140384,0,2600.0
5413,Pete Moore,Chevrolet,Colorado,2018,12407.0,46775,1GCGTEEN4J1231194,8873,28238.095238095237
5414,Pete Moore,Chevrolet,Silverado 1500,2017,28327.0,46995,3GCUKSEC1HG456607,7788,29153.225806451614
5415,Pete Moore,Toyota,4Runner,2020,28301.0,46995,JTEBU5JR0L5796839,0,2600.0
5416,Pete Moore,GMC,Acadia,2021,2370.0,46995,1GKKNMLS7MZ233507,0,2600.0
5417,Pete Moore,GMC,Sierra 1500,2018,45017.0,46995,3GTU2NEC8JG182877,8878,32937.5
5418,Pete Moore,Toyota,Tundra 2WD,2019,26024.0,46995,5TFEY5F19KX251783,0,2600.0
5419,Pete Moore,Chevrolet,Silverado 1500,2020,48950.0,46995,3GCUYDET6LG270886,0,2600.0
5420,Pete Moore,Chevrolet,Silverado 1500,2020,13923.0,47575,1GCPWCED5LZ343428,0,2600.0
5421,Pete Moore,Chevrolet,Silverado 3500 HD,2022,0.0,47880,1GC3YTE70NF146786,0,2600.0
5422,Pete Moore,Chevrolet,Express Commercial Cutaway,2019,33165.0,47995,1HA3GTCG2KN011585,0,2600.0
5423,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,48435,1GCUYDED3MZ417045,0,2600.0
5424,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,48435,3GCUYDED0MG426365,0,2600.0
5425,Pete Moore,Chevrolet,Silverado 1500,2020,16161.0,48575,3GCPWCED1LG425995,0,2600.0
5426,Pete Moore,Ford,F-150,2014,88615.0,48995,1FTFW1R66EFA13684,6795,20123.61111111111
5427,Pete Moore,Chevrolet,Silverado 1500,2021,12395.0,49775,3GCPWCET5MG173922,0,2600.0
5428,Pete Moore,Chevrolet,Tahoe,2018,52350.0,49975,1GNSCBKC2JR223860,8294,
5429,Pete Moore,Honda,Pilot,2021,4460.0,49995,5FNYF6H00MB086880,0,2600.0
5430,Pete Moore,GMC,Yukon,2019,64700.0,49995,1GKS2BKC8KR162712,9619,44628.125
5431,Pete Moore,Chevrolet,Bel Air,1955,96474.0,49995,VC55L074342,0,2600.0
5432,Pete Moore,Chevrolet,Silverado 1500,2017,35318.0,49995,3GCUKTEJ7HG397485,7788,29153.225806451614
5433,Pete Moore,Chevrolet,Silverado 1500,2017,32819.0,49995,3GCUKTEC6HG184822,7788,29153.225806451614
5434,Pete Moore,Chevrolet,Silverado 3500 HD,2022,0.0,50155,1GC5YTE70NF134677,0,2600.0
5435,Pete Moore,Chevrolet,Silverado 1500,2018,24892.0,50775,3GCUKSEC5JG294311,8753,31433.796296296296
5436,Pete Moore,Chevrolet,Silverado 1500,2018,37661.0,50975,3GCUKTECXJG106467,8753,31433.796296296296
5437,Pete Moore,Ford,Super Duty F-250 SRW,2018,106738.0,50975,1FT7W2BT6JEB72473,0,2600.0
5438,Pete Moore,Chevrolet,Silverado 1500,2019,30892.0,51975,3GCUYGED6KG257449,9174,39582.73809523809
5439,Pete Moore,Chevrolet,Tahoe,2018,60669.0,51995,1GNSCCKC6JR354277,8294,
5440,Pete Moore,Chevrolet,Silverado 1500,2019,33820.0,51995,1GCUYGED6KZ198001,9174,39582.73809523809
5441,Pete Moore,Dodge,Challenger,2020,10659.0,51995,2C3CDZFJ1LH134963,0,2600.0
5442,Pete Moore,Chevrolet,Silverado 1500,2020,11183.0,52775,3GCUYDED5LG286750,0,2600.0
5443,Pete Moore,Chevrolet,Silverado 2500 HD,2022,0.0,52940,1GC4YNE70NF132886,0,2600.0
5444,Pete Moore,Chevrolet,Silverado 1500,2020,3398.0,52975,3GCUYDED7LG288855,0,2600.0
5445,Pete Moore,Chevrolet,Silverado 2500 HD,2022,0.0,53435,1GC4YNE76NF141821,0,2600.0
5446,Pete Moore,Chevrolet,Silverado 2500 HD,2022,0.0,53435,1GC4YNE7XNF132880,0,2600.0
5447,Pete Moore,Chevrolet,Silverado 1500,2019,50320.0,53975,1GCUYHED2KZ123401,9174,39582.73809523809
5448,Pete Moore,Chevrolet,Silverado 1500,2021,4350.0,53995,3GCUYDET1MG256458,0,2600.0
5449,Pete Moore,Chevrolet,Silverado 1500,2020,25108.0,53995,1GCUYGED2LZ252279,0,2600.0
5450,Pete Moore,Chevrolet,Corvette,2016,20022.0,53995,1G1YB2D70G5114313,7386,
5451,Pete Moore,Chevrolet,Suburban,2020,60287.0,54995,1GNSCJKC7LR218117,0,2600.0
5452,Pete Moore,Chevrolet,Tahoe,2017,50537.0,54995,1GNSCCKC8HR127814,7729,37837.5
5453,Pete Moore,Chevrolet,Tahoe,2018,54897.0,55995,1GNSCCKC4JR153087,8294,
5454,Pete Moore,Chevrolet,Tahoe,2019,37653.0,56575,1GNSKBKC6KR340247,9618,44720.833333333336
5455,Pete Moore,Ram,1500,2020,16539.0,56975,1C6SRFJT5LN368702,0,2600.0
5456,Pete Moore,Chevrolet,Tahoe,2019,59238.0,56995,1GNSCCKC8KR168239,9618,44720.833333333336
5457,Pete Moore,Toyota,Tundra 4WD,2020,12592.0,56995,5TFAY5F14LX912801,0,2600.0
5458,Pete Moore,Chevrolet,Tahoe,2020,61828.0,56995,1GNSKCKC7LR217242,0,2600.0
5459,Pete Moore,Chevrolet,Tahoe,2021,0.0,57990,1GNSCRKD5MR486754,0,2600.0
5460,Pete Moore,Chevrolet,Silverado 2500 HD,2022,0.0,59380,1GB4YNEYXNF134030,0,2600.0
5461,Pete Moore,Chevrolet,Silverado 1500,2020,16361.0,59975,1GCUYGED4LZ280875,0,2600.0
5462,Pete Moore,Chevrolet,Corvette,2016,7745.0,59995,1G1YM2D75G5100384,7386,
5463,Pete Moore,Chevrolet,Tahoe,2021,0.0,60390,1GNSKPKD0MR487124,0,2600.0
5464,Pete Moore,Chevrolet,Tahoe,2021,0.0,60390,1GNSKPKDXMR480908,0,2600.0
5465,Pete Moore,Chevrolet,Tahoe,2021,0.0,61890,1GNSKPKD1MR488055,0,2600.0
5466,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,62510,3GCUYHED1MG406181,0,2600.0
5467,Pete Moore,Mercedes-Benz,GLE,2020,13290.0,62995,4JGFB4JE9LA222536,0,2600.0
5468,Pete Moore,Chevrolet,Silverado 2500 HD,2022,0.0,63900,1GC4YPE74NF132045,0,2600.0
5469,Pete Moore,Chevrolet,Suburban,2021,0.0,64680,1GNSCEKD4MR485958,0,2600.0
5470,Pete Moore,Chevrolet,Suburban,2021,0.0,64680,1GNSCEKD3MR481206,0,2600.0
5471,Pete Moore,Chevrolet,Silverado 2500 HD,2022,0.0,67680,1GC4YPEY7NF136857,0,2600.0
5472,Pete Moore,Chevrolet,Corvette,2017,13010.0,68995,1G1YY2D7XH5111936,7701,51293.75
5473,Pete Moore,Chevrolet,Silverado 2500HD,2019,26197.0,69975,1GC1KTEY6KF112929,9716,
5474,Pete Moore,GMC,Sierra 1500,2021,26759.0,69995,3GTU9FEL9MG132821,0,2600.0
5475,Pete Moore,Chevrolet,Tahoe,2021,0.0,71900,1GNSKSKD8MR427451,0,2600.0
5476,Pete Moore,Chevrolet,Silverado 2500HD,2020,25207.0,72995,1GC4YPEY0LF158793,0,2600.0
5477,Pete Moore,Chevrolet,Tahoe,2019,29513.0,72995,1GNSKCKJ9KR220561,9618,44720.833333333336
5478,Pete Moore,Chevrolet,Silverado 2500 HD,2022,0.0,74120,1GC4YPEY2NF134093,0,2600.0
5479,Pete Moore,Chevrolet,Silverado 3500 HD,2022,0.0,81260,1GC4YVEY2NF138181,0,2600.0
5480,Pete Moore,Chevrolet,Suburban,2021,10711.0,85995,1GNSKGKL1MR177572,0,2600.0
5481,Pete Moore,Honda,Pilot,2010,179682.0,"<span class=""callforprice"">Please call for price</span>",5FNYF3H29AB009579,5538,9652.083333333334
5482,Pete Moore,Hyundai,Sonata,2017,98931.0,"<span class=""callforprice"">Please call for price</span>",5NPE24AF8HH503655,7737,17156.81818181818
5483,Pete Moore,Volkswagen,Jetta,2018,50788.0,"<span class=""callforprice"">Please call for price</span>",3VWDB7AJ1JM246465,9045,
5484,Pete Moore,Chevrolet,Suburban,2013,172286.0,"<span class=""callforprice"">Please call for price</span>",1GNSCJE05DR127494,6430,
5485,Pete Moore,Honda,Civic Sdn,2008,0.0,"<span class=""callforprice"">Please call for price</span>",2HGFA16918H357232,0,2600.0
5486,Pete Moore,Honda,CR-V,2008,162024.0,"<span class=""callforprice"">Please call for price</span>",JHLRE38738C023202,5051,7504.166666666667
5487,Pete Moore,Cadillac,ATS Sedan,2017,92350.0,"<span class=""callforprice"">Please call for price</span>",1G6AB5RX5H0129507,0,2600.0
5488,Pete Moore,Volkswagen,New Beetle Convertible,2005,55513.0,"<span class=""callforprice"">Please call for price</span>",3VWBM31Y25M309022,0,2600.0
5489,Pete Moore,Nissan,Frontier,2012,116015.0,"<span class=""callforprice"">Please call for price</span>",1N6BD0CT8CC417031,6177,12608.333333333334
5490,Pete Moore,Toyota,Sienna,2004,209178.0,"<span class=""callforprice"">Please call for price</span>",5TDZA22C64S142153,3792,
5491,Pete Moore,Chevrolet,Silverado 1500,2020,32583.0,"<span class=""callforprice"">Please call for price</span>",3GCNWAEFXLG240406,0,2600.0
5492,Pete Moore,Hyundai,Santa Fe,2018,54695.0,"<span class=""callforprice"">Please call for price</span>",KM8SM4HF8JU267390,8277,24170.833333333332
5493,Pete Moore,Chevrolet,Corvette,2017,23498.0,"<span class=""callforprice"">Please call for price</span>",1G1YG2D76H5110608,7701,51293.75
5494,Pete Moore,Chevrolet,Silverado 1500,2014,115567.0,"<span class=""callforprice"">Please call for price</span>",3GCPCREC6EG311657,6649,22434.821428571428
5495,Pete Moore,Acura,TSX,2010,150566.0,"<span class=""callforprice"">Please call for price</span>",JH4CU4F64AC003745,5507,
5496,Pete Moore,Kia,Sorento,2019,55079.0,"<span class=""callforprice"">Please call for price</span>",5XYPG4A35KG591319,9138,25371.666666666668
5497,Pete Moore,Ford,Focus,2014,101915.0,"<span class=""callforprice"">Please call for price</span>",1FADP3K22EL325273,6788,
5498,Pete Moore,GMC,Sierra 1500,2014,137357.0,"<span class=""callforprice"">Please call for price</span>",1GTV2VEC8EZ102939,6650,22655.555555555555
5499,Pete Moore,Volkswagen,Jetta,2019,61651.0,"<span class=""callforprice"">Please call for price</span>",3VWC57BU2KM124694,9173,20202.083333333332
5500,Pete Moore,Volkswagen,Jetta,2019,56867.0,"<span class=""callforprice"">Please call for price</span>",3VWCB7BU8KM139712,9173,20202.083333333332
5501,Pete Moore,Chevrolet,Silverado 1500,2011,149375.0,"<span class=""callforprice"">Please call for price</span>",3GCPKSE35BG397758,6041,14125.0
5502,Pete Moore,Subaru,Outback,2020,47851.0,"<span class=""callforprice"">Please call for price</span>",4S4BTGKD8L3241893,0,2600.0
5503,Pete Moore,Nissan,Pathfinder,2019,49525.0,"<span class=""callforprice"">Please call for price</span>",5N1DR2MM1KC636312,9760,25653.125
5504,Pete Moore,Chevrolet,Corvette,2015,59983.0,"<span class=""callforprice"">Please call for price</span>",1G1YM2D72F5103919,7065,
5505,Pete Moore,Mazda,Mazda6,2018,43780.0,"<span class=""callforprice"">Please call for price</span>",JM1GL1WY2J1308985,0,2600.0
5506,Pete Moore,Chevrolet,Silverado 1500,2006,243338.0,"<span class=""callforprice"">Please call for price</span>",2GCEK13Z661304074,4446,
5507,Pete Moore,Chevrolet,Silverado 1500 LD,2019,46233.0,"<span class=""callforprice"">Please call for price</span>",2GCRCPEC4K1107912,0,2600.0
5508,Pete Moore,Toyota,Tundra,2007,148586.0,"<span class=""callforprice"">Please call for price</span>",5TBBV58177S455545,4575,11207.5
5509,Pete Moore,Mitsubishi,Outlander Sport,2017,46928.0,"<span class=""callforprice"">Please call for price</span>",JA4AP3AU8HZ006178,7590,
5510,Pete Moore,Hyundai,Accent,2008,213054.0,"<span class=""callforprice"">Please call for price</span>",KMHCN46C18U270717,4944,
5511,Pete Moore,Toyota,Highlander,2020,56189.0,"<span class=""callforprice"">Please call for price</span>",5TDGZRAH3LS011721,0,2600.0
5512,Pete Moore,Volkswagen,Passat,2013,73546.0,"<span class=""callforprice"">Please call for price</span>",1VWBP7A35DC058337,6449,8881.25
5513,Pete Moore,Ford,Edge,2007,120683.0,"<span class=""callforprice"">Please call for price</span>",2FMDK48C27BA74770,4541,5720.833333333333
5514,Pete Moore,Chevrolet,Silverado 1500,2020,3669.0,"<span class=""callforprice"">Please call for price</span>",1GCUYEED1LZ348148,0,2600.0
5515,Pete Moore,Toyota,Tacoma,2007,216025.0,"<span class=""callforprice"">Please call for price</span>",3TMJU62N67M034164,4817,
5516,Pete Moore,Chevrolet,Silverado 1500,2006,264519.0,"<span class=""callforprice"">Please call for price</span>",2GCEC13V861290446,4446,
5517,Pete Moore,Volkswagen,Jetta Sedan,2008,162806.0,"<span class=""callforprice"">Please call for price</span>",3VWJM71K18M095093,0,2600.0
5518,Pete Moore,Nissan,Rogue,2020,3609.0,"<span class=""callforprice"">Please call for price</span>",5N1AT2MT8LC794384,0,2600.0
5519,Pete Moore,Chevrolet,Silverado 2500HD,2016,44722.0,"<span class=""callforprice"">Please call for price</span>",1GC1KXE84GF125967,7509,
5520,Pete Moore,Chevrolet,Silverado 1500,2018,57583.0,"<span class=""callforprice"">Please call for price</span>",1GCRCPECXJZ322989,8753,31433.796296296296
5521,Pete Moore,Buick,Verano,2013,0.0,"<span class=""callforprice"">Please call for price</span>",1G4PS5SK5D4151222,6480,
5522,Pete Moore,GMC,Yukon,2006,173271.0,8995,1GKEC13V26J115989,4396,
5523,Pete Moore,Toyota,Highlander,2013,152857.0,15995,5TDBK3EHXDS208165,6553,
5524,Pete Moore,Hyundai,Elantra GT,2018,18822.0,20995,KMHH55LC9JU011270,8140,
5525,Pete Moore,Kia,Optima,2019,35249.0,22595,5XXGT4L32KG313622,9271,20666.666666666668
5526,Pete Moore,Subaru,Legacy,2018,30444.0,22995,4S3BNAS61J3028911,8133,
5527,Pete Moore,Ford,Escape,2019,29420.0,23995,1FMCU9GD9KUA60493,9654,19864.285714285714
5528,Pete Moore,Chevrolet,Silverado 1500,2014,148287.0,27975,3GCUKSEC7EG354482,6649,22434.821428571428
5529,Pete Moore,Toyota,Tacoma,2018,30973.0,39995,3TMCZ5AN1JM124657,8994,33559.67741935484
5530,Pete Moore,Chevrolet,Camaro,2021,0.0,47295,1G1FH1R73M0135819,0,2600.0
5531,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,48435,1GCUYDED6MZ398815,0,2600.0
5532,Pete Moore,Chevrolet,Silverado 2500 HD,2022,0.0,49190,1GC4WNE76NF134244,0,2600.0
5533,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,49380,3GCUYDED2MG421748,0,2600.0
5534,Pete Moore,Chevrolet,Silverado 1500,2020,15220.0,49575,3GCUYDED7LG110315,0,2600.0
5535,Pete Moore,Chevrolet,Silverado 1500,2021,0.0,53335,1GCPYFED8MZ306449,0,2600.0
5536,Pete Moore,Chevrolet,Silverado 1500,2019,30995.0,55575,1GCUYHED0KZ200539,9174,39582.73809523809
5537,Pete Moore,Chevrolet,Silverado 3500 HD,2022,0.0,78490,1GC4YVEY4NF131992,0,2600.0
5538,Pete Moore,Saturn,VUE,2008,160069.0,5995,3GSCL33P88S690104,4897,
5539,Pete Moore,GMC,Suburban,1999,257582.0,5995,1GKEC16R5XJ779431,0,2600.0
5540,Pete Moore,Ford,Focus,2012,158849.0,5995,1FAHP3F29CL470030,6059,
5541,Pete Moore,Mazda,B-Series 2WD Truck,2006,145995.0,5995,4F4YR12D26PM00566,0,2600.0
5542,Pete Moore,Volkswagen,Jetta Sedan,2011,93022.0,7995,3VW2K7AJ3BM062282,0,2600.0
5543,Pete Moore,Chevrolet,Impala,2011,119049.0,7995,2G1WG5EK1B1306783,5865,
5544,Pete Moore,Ford,F-150,2006,166759.0,7995,1FTRX12W36FB48384,4414,
5545,Pete Moore,Toyota,Avalon,2008,176220.0,7995,4T1BK36B28U314164,5110,
5546,Pete Moore,Ford,F-150,2006,189887.0,8995,1FTPW12576FB39074,4414,
5547,Pete Moore,Chevrolet,Impala,2013,130723.0,8995,2G1WC5E35D1235420,6418,
5548,Pete Moore,Toyota,Prius v,2013,157000.0,8995,JTDZN3EU6D3233536,6548,
5549,Pete Moore,Honda,Accord Sdn,2013,96096.0,9995,1HGCR2F80DA015823,0,2600.0
5550,Pete Moore,Chevrolet,Silverado 1500 Classic,2007,140974.0,10995,1GCEC19Z57Z135503,0,2600.0
5551,Pete Moore,Chevrolet,Spark,2014,37122.0,10995,KL8CB6S95EC590099,6670,
5552,Pete Moore,Jeep,Cherokee,2014,160879.0,10995,1C4PJLABXEW288286,6679,12185.714285714286
5553,Pete Moore,Hyundai,Elantra,2014,90986.0,10995,5NPDH4AE7EH508987,6850,
5554,Pete Moore,Chevrolet,Spark,2017,36957.0,13995,KL8CB6SA3HC762533,7846,10000.0
5555,Pete Moore,Chevrolet,Spark,2022,0.0,14995,KL8CC6SA9NC007265,0,2600.0
5556,Pete Moore,Hyundai,Sonata,2015,105243.0,14995,5NPE34AF4FH032310,7019,12853.125
5557,Pete Moore,Chevrolet,Silverado 1500,2010,160558.0,14995,1GCSKSE33AZ168892,5566,12481.818181818182
5558,Pete Moore,Nissan,Rogue,2016,92375.0,14995,KNMAT2MT3GP726318,7540,8670.0
5559,Pete Moore,Mitsubishi,Outlander Sport,2016,74615.0,14995,JA4AP3AU7GZ063115,7491,
5560,Pete Moore,BMW,3 Series,2013,130693.0,14995,WBADW3C57DJ527104,6482,14333.333333333334
5561,Pete Moore,Kia,Soul,2018,65927.0,14995,KNDJN2A27J7902087,8656,14592.857142857143
5562,Pete Moore,Hyundai,Genesis,2013,105985.0,15995,KMHGC4DH5DU237641,6506,12062.5
5563,Pete Moore,Subaru,Outback,2014,111656.0,15995,4S4BRBPC3E3262168,6782,
5564,Pete Moore,Hyundai,Accent,2019,45737.0,16975,3KPC24A38KE064031,9723,15568.75
5565,Pete Moore,Ford,Explorer,2013,74817.0,16995,1FM5K7D86DGC11267,6373,13817.857142857143
5566,Pete Moore,Audi,A6,2013,73677.0,16995,WAUCFAFC0DN147122,6400,
5567,Pete Moore,Volkswagen,Tiguan,2016,73610.0,16995,WVGAV7AX9GW561651,7421,14571.875
5568,Pete Moore,Mitsubishi,Outlander,2018,69152.0,16995,JA4AZ3A34JZ040304,8984,17718.18181818182
5569,Pete Moore,Hyundai,Elantra,2016,15605.0,16995,5NPDH4AE0GH687148,7294,
5570,Pete Moore,Chevrolet,Traverse,2016,117508.0,17995,1GNKVGKD2GJ278638,7380,18900.0
5571,Pete Moore,Nissan,Pathfinder,2015,139405.0,17995,5N1AR2MN2FC703159,7168,
5572,Pete Moore,Saturn,Sky,2008,39938.0,17995,1G8MF35X18Y113213,4928,
5573,Pete Moore,Nissan,Rogue,2016,95845.0,17995,5N1AT2MT3GC746264,7540,8670.0
5574,Pete Moore,Buick,Encore,2014,38332.0,18995,KL4CJCSB9EB591347,6742,
5575,Pete Moore,Nissan,Rogue,2017,80826.0,18995,5N1AT2MT1HC832335,7760,17195.0
5576,Pete Moore,Chevrolet,Malibu,2017,45864.0,18995,1G1ZE5ST8HF220078,7802,16730.0
5577,Pete Moore,Kia,Forte,2018,33659.0,18995,3KPFK4A7XJE205485,8655,14403.125
5578,Pete Moore,Chevrolet,Cruze,2019,46126.0,18995,1G1BC5SM3K7131276,9566,15935.0
5579,Pete Moore,Hyundai,Sonata,2017,81012.0,18995,5NPE34AF0HH555777,7737,17156.81818181818
5580,Pete Moore,,,2006,111067.0,19995,1GBE4V1286F420154,0,2600.0
5581,Pete Moore,Chevrolet,Traverse,2017,111334.0,19995,1GNKRGKD0HJ201949,7732,22325.0
5582,Pete Moore,Mitsubishi,Mirage G4,2021,9992.0,19995,ML32FUFJ5MHF03325,0,2600.0
5583,Pete Moore,Honda,Accord Sedan,2015,45119.0,19995,1HGCR2F80FA191144,0,2600.0
