VIN,Dealer,Make,Mileage,Model,Price,Year,modelYearId,MarketValue
2C4RC1BG9LR115723,Sandy Sansing,Chrysler,41315.0,Pacifica,28725,2020,0,2600.0
1GCRCREC4JZ222351,Sandy Sansing,Chevrolet,52906.0,Silverado 1500,28725,2018,8753,31433.796296296296
1FBZX2ZM7KKA23307,Sandy Sansing,Ford,33062.0,Transit Passenger Wagon,28725,2019,0,2600.0
WBA8B9G39HNU52431,Sandy Sansing,Bmw,12059.0,3 Series,28888,2017,7710,25282.69230769231
2C3CCAEG6KH705968,Sandy Sansing,Chrysler,10100.0,300,28988,2019,9671,24046.875
1GNKRHKDXHJ353047,Sandy Sansing,Chevrolet,23761.0,Traverse,28989,2017,7732,22325.0
1GKKNMLS8HZ251150,Sandy Sansing,Gmc,20446.0,Acadia,28991,2017,7615,23809.615384615387
5N1DR2MN1KC622385,Sandy Sansing,Nissan,35908.0,Pathfinder,28994,2019,9760,25653.125
2FMPK3K98KBB89323,Sandy Sansing,Ford,38127.0,Edge,28994,2019,9182,26292.857142857134
1N4BL4FV1KC256228,Sandy Sansing,Nissan,4463.0,Altima,28995,2019,9215,22538.461538461543
1GNSCBKC6FR147924,Sandy Sansing,Chevrolet,113368.0,Tahoe,28995,2015,6950,28716.66666666667
JTJYARBZ2H2079734,Sandy Sansing,Lexus,28348.0,NX,29000,2017,7724,27570.0
1C4BJWDGXEL322828,Sandy Sansing,Jeep,87365.0,Wrangler Unlimited,29000,2014,0,2600.0
1C6RR7LG9HS845127,Sandy Sansing,Ram,91838.0,1500,29000,2017,7789,28240.83333333333
JTJYARBZ0H2074855,Sandy Sansing,Lexus,25984.0,NX,29000,2017,7724,27570.0
1HGCV2F91JA053240,Sandy Sansing,Honda,25774.0,Accord Sedan,29000,2018,0,2600.0
3GNKBBRA1KS664966,Sandy Sansing,Chevrolet,113.0,Blazer,29000,2019,9615,31917.5
3GNKBBRA5KS695640,Sandy Sansing,Chevrolet,11.0,Blazer,29000,2019,9615,31917.5
3GNKBBRA1LS600931,Sandy Sansing,Chevrolet,5008.0,Blazer,29000,2020,0,2600.0
5TFRW5F19GX205479,Sandy Sansing,Toyota,85387.0,Tundra 2WD Truck,29022,2016,0,2600.0
1GTG6DE35G1162718,Sandy Sansing,Gmc,33979.0,Canyon,29155,2016,7387,22539.58333333333
5N1DR2MMXKC620500,Sandy Sansing,Nissan,27333.0,Pathfinder,29175,2019,9760,25653.125
SALVP2BG6HH202760,Sandy Sansing,Land rover,45478.0,Range Rover Evoque,29250,2017,7650,33000.0
1GCRCPEC3GZ389071,Sandy Sansing,Chevrolet,20587.0,Silverado 1500,29359,2016,7512,26481.818181818184
5UXWX9C30H0T16489,Sandy Sansing,Bmw,57505.0,X3,29488,2017,7694,25825.0
5UXWZ7C35H0V92536,Sandy Sansing,Bmw,22270.0,X3,29488,2017,7694,25825.0
JM3TCACY9J0200864,Sandy Sansing,Mazda,23286.0,CX-9,29500,2018,8817,26435.714285714286
1GTG5DEN2H1219267,Sandy Sansing,Gmc,39158.0,Canyon,29500,2017,7587,25994.642857142866
3GCNWAEH3KG286692,Sandy Sansing,Chevrolet,6459.0,Silverado 1500,29500,2019,9174,39582.738095238084
5N1DR2CN2LC594583,Sandy Sansing,Nissan,21082.0,Pathfinder,29500,2020,0,2600.0
1GCRCREC3JZ139381,Sandy Sansing,Chevrolet,72593.0,Silverado 1500,29623,2018,8753,31433.796296296296
1GYKNDRS9HZ260985,Sandy Sansing,Cadillac,27846.0,XT5,29672,2017,7585,27295.83333333333
2C3CCAEG7KH722441,Sandy Sansing,Chrysler,8369.0,300,29725,2019,9671,24046.875
1C4RJEAG4KC602740,Sandy Sansing,Jeep,26030.0,Grand Cherokee,29725,2019,9682,39634.09090909091
1GCGSCEN4K1118080,Sandy Sansing,Chevrolet,42420.0,Colorado,29746,2019,9573,29688.09523809524
1GCVKREC7JZ126697,Sandy Sansing,Chevrolet,80820.0,Silverado 1500,29881,2018,8753,31433.796296296296
1FTEW1EB2JKC58899,Sandy Sansing,Ford,82520.0,F-150,29900,2018,8096,34787.5
1GKKNULS8KZ268134,Sandy Sansing,Gmc,47058.0,Acadia,29939,2019,9322,28427.272727272728
5UXWZ7C50H0V85897,Sandy Sansing,Bmw,36634.0,X3,29985,2017,7694,25825.0
1C4RDHDG0HC805685,Sandy Sansing,Dodge,25980.0,Durango,29988,2017,7814,26293.75
5UXWX9C3XH0W76689,Sandy Sansing,Bmw,25912.0,X3,29989,2017,7694,25825.0
WBA8B9G57HNU51764,Sandy Sansing,Bmw,10778.0,3 Series,29989,2017,7710,25282.69230769231
1FTER4EH4KLB12139,Sandy Sansing,Ford,2611.0,Ranger,29991,2019,9180,29863.46153846154
1FMJU1HT3HEA64556,Sandy Sansing,Ford,55252.0,Expedition,29991,2017,7734,32466.25
1GNSKCKC2FR171730,Sandy Sansing,Chevrolet,135447.0,Tahoe,29991,2015,6950,28716.66666666667
1FMJU1HT8HEA58493,Sandy Sansing,Ford,45701.0,Expedition,29991,2017,7734,32466.25
1GYKNBRS4HZ205591,Sandy Sansing,Cadillac,28691.0,XT5,29991,2017,7585,27295.83333333333
5TFAX5GN5JX107794,Sandy Sansing,Toyota,21308.0,Tacoma,29991,2018,8994,33559.67741935484
2C4RC1BG3LR140200,Sandy Sansing,Chrysler,33190.0,Pacifica,29995,2020,0,2600.0
5TDBZRFH7KS972338,Sandy Sansing,Toyota,30267.0,Highlander,29995,2019,9772,34261.76470588235
5N1DR2MM8KC619815,Sandy Sansing,Nissan,27503.0,Pathfinder,29995,2019,9760,25653.125
1GKKRSKD7HJ211118,Sandy Sansing,Gmc,32649.0,Acadia Limited,29995,2017,0,2600.0
1GNSKCKC7FR103116,Sandy Sansing,Chevrolet,119698.0,Tahoe,30000,2015,6950,28716.66666666667
1N4AL4FV7KC225383,Sandy Sansing,Nissan,4209.0,Altima,30000,2019,9215,22538.461538461543
1C4RDHAG1JC494617,Sandy Sansing,Dodge,18352.0,Durango,30000,2018,8134,31044.444444444438
JM3TCACY9J0222282,Sandy Sansing,Mazda,26052.0,CX-9,30000,2018,8817,26435.714285714286
1C4RJFAG4JC225847,Sandy Sansing,Jeep,45294.0,Grand Cherokee,30000,2018,8228,35447.72727272727
3GCUKREC8EG547717,Sandy Sansing,Chevrolet,94152.0,Silverado 1500,30188,2014,6649,22434.821428571428
WBA4F7C53HG437751,Sandy Sansing,Bmw,28644.0,4 Series,30198,2017,7711,28797.91666666667
1FM5K7FH6HGD96116,Sandy Sansing,Ford,22899.0,Explorer,30223,2017,7733,26625.0
1GKS1AKC3FR172633,Sandy Sansing,Gmc,74235.0,Yukon,30226,2015,6948,29250.0
1GKKNMLS5KZ222034,Sandy Sansing,Gmc,36934.0,Acadia,30298,2019,9322,28427.272727272728
1GYKNCRS2HZ216742,Sandy Sansing,Cadillac,21760.0,XT5,30445,2017,7585,27295.83333333333
1GCGTDEN4H1265771,Sandy Sansing,Chevrolet,64014.0,Colorado,30500,2017,7871,26456.66666666667
5TFEZ5CN5HX022577,Sandy Sansing,Toyota,119577.0,Tacoma,30517,2017,7761,30339.772727272728
1GTV2LEC0GZ392472,Sandy Sansing,Gmc,51128.0,Sierra 1500,30616,2016,7555,27469.444444444438
1GNSCJKC5FR163638,Sandy Sansing,Chevrolet,84613.0,Suburban,30725,2015,6951,27058.33333333333
1FTEX1CP3JFB22513,Sandy Sansing,Ford,32453.0,F-150,30725,2018,8096,34787.5
1C4BJWDG2GL119645,Sandy Sansing,Jeep,45349.0,Wrangler Unlimited,30725,2016,0,2600.0
1C4RDHDG9KC647323,Sandy Sansing,Dodge,32082.0,Durango,30788,2019,9626,33694.444444444445
1FM5K7D86HGD15974,Sandy Sansing,Ford,32200.0,Explorer,30798,2017,7733,26625.0
1GCGSBEN9K1306961,Sandy Sansing,Chevrolet,4619.0,Colorado,30881,2019,9573,29688.09523809524
5UXKR0C51G0P19840,Sandy Sansing,Bmw,40389.0,X5,30985,2016,7332,30062.5
1C4RJEAG3HC953356,Sandy Sansing,Jeep,14988.0,Grand Cherokee,30991,2017,7671,29567.5
1G1FB1RS0J0153681,Sandy Sansing,Chevrolet,3413.0,Camaro,30991,2018,8481,33837.5
1GNEVHKW2JJ210738,Sandy Sansing,Chevrolet,60486.0,Traverse,31000,2018,8072,28477.272727272728
1GYKNERS3JZ222857,Sandy Sansing,Cadillac,42854.0,XT5,31000,2018,8941,28471.42857142857
5TDYZ3DC0LS028543,Sandy Sansing,Toyota,40024.0,Sienna,31125,2020,0,2600.0
1FM5K8GT0HGA55559,Sandy Sansing,Ford,75503.0,Explorer,31198,2017,7733,26625.0
JTMC1RFV4KD009104,Sandy Sansing,Toyota,13632.0,RAV4,31200,2019,9261,27750.0
58ABK1GG0HU054158,Sandy Sansing,Lexus,17192.0,ES,31299,2017,7721,25987.5
1GCRCREC6HZ182073,Sandy Sansing,Chevrolet,37652.0,Silverado 1500,31500,2017,7788,29153.22580645161
5FNYF6H91HB019712,Sandy Sansing,Honda,29432.0,Pilot,31500,2017,7799,26385.29411764706
ZASFAKPNXJ7B87347,Sandy Sansing,Alfa romeo,19263.0,Stelvio,31525,2018,8053,32525.0
1GCVKREH1HZ122263,Sandy Sansing,Chevrolet,29844.0,Silverado 1500,31650,2017,7788,29153.22580645161
3GTP1NEC8GG279327,Sandy Sansing,Gmc,87727.0,Sierra 1500,31725,2016,7555,27469.444444444438
1V2WR2CA4KC558742,Sandy Sansing,Volkswagen,33062.0,Atlas,31725,2019,9779,31496.153846153848
3GNKBDRSXLS531175,Sandy Sansing,Chevrolet,17233.0,Blazer,31725,2020,0,2600.0
WDDSJ4EB3JN542968,Sandy Sansing,Mercedes-benz,14725.0,CLA,31985,2018,8503,31508.33333333333
2C3CDZBT5LH124749,Sandy Sansing,Dodge,18278.0,Challenger,31988,2020,0,2600.0
5GAKRCKD3HJ107938,Sandy Sansing,Buick,40457.0,Enclave,31989,2017,7660,24920.0
1C4RDJDG9HC847330,Sandy Sansing,Dodge,38847.0,Durango,31991,2017,7814,26293.75
3GCPCREC3HG116507,Sandy Sansing,Chevrolet,75099.0,Silverado 1500,31991,2017,7788,29153.22580645161
2LMPJ6LR3HBL24207,Sandy Sansing,Lincoln,20750.0,MKX,31991,2017,7713,24209.375
2LMPJ6LR8HBL45022,Sandy Sansing,Lincoln,26344.0,MKX,31991,2017,7713,24209.375
SAJAK4BV8HCP10712,Sandy Sansing,Jaguar,30871.0,XE,31991,2017,7282,24805.263157894737
5TFAX5GN9KX164713,Sandy Sansing,Toyota,14831.0,Tacoma 2WD,31991,2019,0,2600.0
JTEBU5JR9G5306937,Sandy Sansing,Toyota,79526.0,4Runner,32000,2016,7492,28380.555555555562
1GTG5BEA8L1109978,Sandy Sansing,Gmc,6549.0,Canyon,32000,2020,0,2600.0
1C6RR6KT8KS537009,Sandy Sansing,Ram,8853.0,1500 Classic,32000,2019,9685,
1GCGTCENXJ1279030,Sandy Sansing,Chevrolet,20070.0,Colorado,32210,2018,8873,28238.09523809524
1C4RJECG0HC804688,Sandy Sansing,Jeep,37248.0,Grand Cherokee,32250,2017,7671,29567.5
2C3CDZBT1KH655364,Sandy Sansing,Dodge,18400.0,Challenger,32300,2019,9625,40681.25
1N6BA1F38HN572605,Sandy Sansing,Nissan,67934.0,Titan XD,32354,2017,7901,28072.91666666667
JTEZU5JR3J5177826,Sandy Sansing,Toyota,40542.0,4Runner,32399,2018,8855,34525.0
2GTR1LEC6K1179760,Sandy Sansing,Gmc,12182.0,Sierra 1500 Limited,32457,2019,0,2600.0
2GTR1LEC4K1178221,Sandy Sansing,Gmc,16568.0,Sierra 1500 Limited,32457,2019,0,2600.0
2GTR1LEC9K1178845,Sandy Sansing,Gmc,11462.0,Sierra 1500 Limited,32457,2019,0,2600.0
WBXYJ3C38JEJ81492,Sandy Sansing,Bmw,16692.0,X2,32488,2018,9114,25500.0
WBA8B3G31HNU35703,Sandy Sansing,Bmw,37624.0,3 Series,32488,2017,7710,25282.69230769231
1GCGTDEN8H1332923,Sandy Sansing,Chevrolet,51996.0,Colorado,32499,2017,7871,26456.66666666667
1GNSCCKC5FR734668,Sandy Sansing,Chevrolet,117637.0,Tahoe,32500,2015,6950,28716.66666666667
1C6RR6LTXJS123775,Sandy Sansing,Ram,34910.0,1500,32500,2018,8947,30664.204545454544
2C4RC1N77JR359363,Sandy Sansing,Chrysler,27572.0,Pacifica,32525,2018,8975,23135.0
2GTR1LECXK1178787,Sandy Sansing,Gmc,15448.0,Sierra 1500 Limited,32547,2019,0,2600.0
1G1FH1R71G0175868,Sandy Sansing,Chevrolet,62416.0,Camaro,32612,2016,7396,25718.75
2C4RC1GG4KR590929,Sandy Sansing,Chrysler,44939.0,Pacifica,32725,2019,9627,25841.66666666667
1GNEVJKW4JJ248222,Sandy Sansing,Chevrolet,46310.0,Traverse,32725,2018,8072,28477.272727272728
1C4RJFBG1KC712066,Sandy Sansing,Jeep,37132.0,Grand Cherokee,32899,2019,9682,39634.09090909091
WBA4J1C56JBG75997,Sandy Sansing,Bmw,30730.0,4 Series,32985,2018,8156,33047.916666666664
1GCGSCEN7L1129009,Sandy Sansing,Chevrolet,16274.0,Colorado,32987,2020,0,2600.0
5TDZZRFH2KS290336,Sandy Sansing,Toyota,34791.0,Highlander,32990,2019,9772,34261.76470588235
2C3CDXHG1LH137092,Sandy Sansing,Dodge,13623.0,Charger,32991,2020,0,2600.0
1FTEW1CP7JFB40001,Sandy Sansing,Ford,26338.0,F-150,32991,2018,8096,34787.5
2LMPJ6LR9HBL14541,Sandy Sansing,Lincoln,29210.0,MKX,32991,2017,7713,24209.375
1C6RR6TT6HS629291,Sandy Sansing,Ram,31925.0,1500,33000,2017,7789,28240.83333333333
3C6RR6KT5JG269610,Sandy Sansing,Ram,25486.0,1500,33000,2018,8947,30664.204545454544
1FTEX1EP1HFB91370,Sandy Sansing,Ford,20758.0,F-150,33000,2017,7787,33840.625
JN8AZ2NF1H9644136,Sandy Sansing,Infiniti,91401.0,QX80,33156,2017,7837,39290.0
1GCGTDEN0J1255311,Sandy Sansing,Chevrolet,36063.0,Colorado,33250,2018,8873,28238.09523809524
5GAERBKW8LJ102638,Sandy Sansing,Buick,44161.0,Enclave,33281,2020,0,2600.0
1GCGTDEN9H1189464,Sandy Sansing,Chevrolet,50869.0,Colorado,33282,2017,7871,26456.66666666667
1C6RR7YT4GS106302,Sandy Sansing,Ram,99844.0,1500,33350,2016,7543,25197.580645161288
1GCGTDEN4H1179165,Sandy Sansing,Chevrolet,35836.0,Colorado,33375,2017,7871,26456.66666666667
1N6AA1EK8HN531363,Sandy Sansing,Nissan,9472.0,Titan,33455,2017,7634,26712.5
2C4RC1BG3LR165999,Sandy Sansing,Chrysler,5917.0,Pacifica,33725,2020,0,2600.0
1GCVKREC0JZ313568,Sandy Sansing,Chevrolet,48232.0,Silverado 1500,33800,2018,8753,31433.796296296296
3GCUKREC6HG192132,Sandy Sansing,Chevrolet,87773.0,Silverado 1500,33828,2017,7788,29153.22580645161
1N6AA1EK8KN517048,Sandy Sansing,Nissan,16811.0,Titan,33855,2019,9763,33483.333333333336
1GCVKREH9HZ353542,Sandy Sansing,Chevrolet,34318.0,Silverado 1500,33881,2017,7788,29153.22580645161
1GYKNDRS1HZ206788,Sandy Sansing,Cadillac,21085.0,XT5,33893,2017,7585,27295.83333333333
WBA8B3G54HNU35566,Sandy Sansing,Bmw,40268.0,3 Series,33985,2017,7710,25282.69230769231
1GCRYDED5LZ145859,Sandy Sansing,Chevrolet,8679.0,Silverado 1500,33989,2020,0,2600.0
1C4RDJDG3KC651682,Sandy Sansing,Dodge,36494.0,Durango,33990,2019,9626,33694.444444444445
2LMPJ6LR7HBL47098,Sandy Sansing,Lincoln,15243.0,MKX,33991,2017,7713,24209.375
3GCUKRECXHG294243,Sandy Sansing,Chevrolet,71010.0,Silverado 1500,33991,2017,7788,29153.22580645161
5GAERBKW4LJ103592,Sandy Sansing,Buick,29820.0,Enclave,33995,2020,0,2600.0
1N6AA1EK8KN505501,Sandy Sansing,Nissan,15428.0,Titan,34250,2019,9763,33483.333333333336
WBXYJ5C57K5N23853,Sandy Sansing,Bmw,11324.0,X2,34288,2019,9674,31950.0
3TMAZ5CN5KM097310,Sandy Sansing,Toyota,16477.0,Tacoma 2WD,34403,2019,0,2600.0
1GCVKREC8HZ347512,Sandy Sansing,Chevrolet,12765.0,Silverado 1500,34486,2017,7788,29153.22580645161
ZARFANBN3K7617020,Sandy Sansing,Alfa romeo,25184.0,Giulia,34725,2019,9628,36705.0
2C3CDZBT3KH639358,Sandy Sansing,Dodge,17047.0,Challenger,34725,2019,9625,40681.25
1GCRWCED8LZ176135,Sandy Sansing,Chevrolet,21224.0,Silverado 1500,34800,2020,0,2600.0
5TDYZRFH0JS271472,Sandy Sansing,Toyota,38004.0,Highlander,34810,2018,8993,30789.70588235294
JN8AY2NC3K9584814,Sandy Sansing,Nissan,40762.0,Armada,34881,2019,9755,38241.66666666666
5BZBF0AA0KN852773,Sandy Sansing,Nissan,9307.0,NV Passenger,34900,2019,0,2600.0
1FTEW1CP9JFD79386,Sandy Sansing,Ford,34905.0,F-150,34988,2018,8096,34787.5
5UXKR2C38H0X05977,Sandy Sansing,Bmw,52188.0,X5,34988,2017,7793,37179.16666666666
1C4RJFBG4KC724468,Sandy Sansing,Jeep,31500.0,Grand Cherokee,34990,2019,9682,39634.09090909091
1LN6L9SK3H5602177,Sandy Sansing,Lincoln,7609.0,Continental,34991,2017,7338,27309.375
1FTEW1CB3JKE79141,Sandy Sansing,Ford,35616.0,F-150,35055,2018,8096,34787.5
2C4RC1GG2KR681777,Sandy Sansing,Chrysler,17880.0,Pacifica,35250,2019,9627,25841.66666666667
3GCUKRECXHG271299,Sandy Sansing,Chevrolet,57132.0,Silverado 1500,35250,2017,7788,29153.22580645161
5N1AZ2MJ0KN157909,Sandy Sansing,Nissan,8282.0,Murano,35398,2019,9758,26915.625
1FTEW1EP1HFB32418,Sandy Sansing,Ford,42585.0,F-150,35469,2017,7787,33840.625
WBA5R1C58KFH05928,Sandy Sansing,Bmw,21388.0,3 Series,35488,2019,9668,36520.0
1GCRWCED0LZ164187,Sandy Sansing,Chevrolet,23970.0,Silverado 1500,35500,2020,0,2600.0
1GCVKREC5HZ200743,Sandy Sansing,Chevrolet,15337.0,Silverado 1500,35620,2017,7788,29153.22580645161
1C4RDJDG6KC768186,Sandy Sansing,Dodge,27285.0,Durango,35725,2019,9626,33694.444444444445
WBA5R1C5XKFH20723,Sandy Sansing,Bmw,20189.0,3 Series,35985,2019,9668,36520.0
5TFGZ5AN7GX032831,Sandy Sansing,Toyota,41167.0,Tacoma,35988,2016,7270,27687.5
5TFUM5F14JX075392,Sandy Sansing,Toyota,28243.0,Tundra 4WD,35991,2018,0,2600.0
WBA4J1C55KBM18621,Sandy Sansing,Bmw,10518.0,4 Series,35998,2019,9294,37677.083333333336
1N6AA1E54HN508902,Sandy Sansing,Nissan,50037.0,Titan,36000,2017,7634,26712.5
1GCGTDEN8J1281932,Sandy Sansing,Chevrolet,15505.0,Colorado,36000,2018,8873,28238.09523809524
1FTEW1C54KKC37843,Sandy Sansing,Ford,28775.0,F-150,36093,2019,9675,38535.795454545456
1FA6P8CFXL5111690,Sandy Sansing,Ford,10771.0,Mustang,36483,2020,0,2600.0
WBA4U7C5XH5D43404,Sandy Sansing,Bmw,44942.0,4 Series,36488,2017,7711,28797.91666666667
5N1AZ2MJ3KN133071,Sandy Sansing,Nissan,8400.0,Murano,36500,2019,9758,26915.625
1FTEW1C45LFA22196,Sandy Sansing,Ford,26354.0,F-150,36500,2020,0,2600.0
3GNKBDRS9KS644162,Sandy Sansing,Chevrolet,23712.0,Blazer,36514,2019,9615,31917.5
3GCPCREC4JG488525,Sandy Sansing,Chevrolet,10116.0,Silverado 1500,36621,2018,8753,31433.796296296296
3GTU2NEC7HG112667,Sandy Sansing,Gmc,94710.0,Sierra 1500,36725,2017,7596,30288.888888888887
1N6AA1EJ3KN513545,Sandy Sansing,Nissan,11822.0,Titan,36771,2019,9763,33483.333333333336
1FTEW1CP7KFC97383,Sandy Sansing,Ford,9391.0,F-150,36806,2019,9675,38535.795454545456
3GCUKREC7JG264834,Sandy Sansing,Chevrolet,17487.0,Silverado 1500,36849,2018,8753,31433.796296296296
JTEBU5JR5J5486960,Sandy Sansing,Toyota,63719.0,4Runner,36884,2018,8855,34525.0
1GYFZCR47LF036173,Sandy Sansing,Cadillac,20208.0,XT4,36899,2020,0,2600.0
1FM5K8HT2HGD00151,Sandy Sansing,Ford,31947.0,Explorer,36991,2017,7733,26625.0
1C4RJFBG4KC756658,Sandy Sansing,Jeep,22903.0,Grand Cherokee,36991,2019,9682,39634.09090909091
JTEBU5JR6K5645535,Sandy Sansing,Toyota,35008.0,4Runner,36991,2019,9770,37470.454545454544
1C6RR7TT3KS566759,Sandy Sansing,Ram,39006.0,1500 Classic,37000,2019,9685,
1C6RREDT7LN121265,Sandy Sansing,Ram,22579.0,1500,37000,2020,0,2600.0
3GCPCREC9HG215638,Sandy Sansing,Chevrolet,30779.0,Silverado 1500,37500,2017,7788,29153.22580645161
WBA4J5C57JBF06594,Sandy Sansing,Bmw,26935.0,4 Series,37588,2018,8156,33047.916666666664
1GC2KVEG8HZ283731,Sandy Sansing,Chevrolet,62084.0,Silverado 2500HD,37825,2017,7807,
1GNEVHKW2LJ107385,Sandy Sansing,Chevrolet,39116.0,Traverse,37869,2020,0,2600.0
3GCPWCED0KG107851,Sandy Sansing,Chevrolet,28097.0,Silverado 1500,37926,2019,9174,39582.738095238084
LYV102RK0JB086869,Sandy Sansing,Volvo,25574.0,XC60,37985,2018,8176,38358.333333333336
SALCR2SX7JH735398,Sandy Sansing,Land rover,29875.0,Discovery Sport,37991,2018,9040,31235.0
1C6RR7TT3LS101805,Sandy Sansing,Ram,15333.0,1500 Classic,38000,2020,0,2600.0
1FTEW1EF6HFA07423,Sandy Sansing,Ford,32744.0,F-150,38000,2017,7787,33840.625
3GNKBERS6LS554510,Sandy Sansing,Chevrolet,14000.0,Blazer,38000,2020,0,2600.0
1FTEW1C5XLFA22106,Sandy Sansing,Ford,15503.0,F-150,38250,2020,0,2600.0
1GCRYDED5LZ143027,Sandy Sansing,Chevrolet,16083.0,Silverado 1500,38305,2020,0,2600.0
WDDZF4JB5JA341537,Sandy Sansing,Mercedes-benz,27342.0,E-Class,38488,2018,8112,51145.454545454544
1GTV2NEC8HZ258872,Sandy Sansing,Gmc,30117.0,Sierra 1500,38500,2017,7596,30288.888888888887
1C6RREFT8LN209660,Sandy Sansing,Ram,6068.0,1500,38725,2020,0,2600.0
3GCPCTEC1HG420349,Sandy Sansing,Chevrolet,34598.0,Silverado 1500,38802,2017,7788,29153.22580645161
JN8AY2NC0KX510827,Sandy Sansing,Nissan,39078.0,Armada,38879,2019,9755,38241.66666666666
5UXTR7C53KLF26161,Sandy Sansing,Bmw,19479.0,X3,38885,2019,9293,38525.0
1C4RJEBG5LC128264,Sandy Sansing,Jeep,35729.0,Grand Cherokee,38891,2020,0,2600.0
3TMCZ5AN2KM240760,Sandy Sansing,Toyota,22567.0,Tacoma 4WD,38955,2019,0,2600.0
5UXTY3C07LLU72832,Sandy Sansing,Bmw,22350.0,X3,38958,2020,0,2600.0
WBA5R7C51KFH28082,Sandy Sansing,Bmw,21396.0,3 Series,38985,2019,9668,36520.0
1FM5K8HT3JGC40158,Sandy Sansing,Ford,26535.0,Explorer,38991,2018,8233,28668.75
SALVR2BG6HH190510,Sandy Sansing,Land rover,30578.0,Range Rover Evoque,38991,2017,7650,33000.0
1C6RR7LT1KS715198,Sandy Sansing,Ram,36416.0,1500 Classic,38991,2019,9685,
1FTEW1EB3KFC12167,Sandy Sansing,Ford,39205.0,F-150,38994,2019,9675,38535.795454545456
3GCUKSEC4FG127199,Sandy Sansing,Chevrolet,56872.0,Silverado 1500,38998,2015,7181,24288.235294117647
1GCUKREC8HF231210,Sandy Sansing,Chevrolet,42245.0,Silverado 1500,39000,2017,7788,29153.22580645161
1GCPWDED1KZ117388,Sandy Sansing,Chevrolet,59684.0,Silverado 1500,39000,2019,9174,39582.738095238084
1FTEW1EG8JFA91792,Sandy Sansing,Ford,20885.0,F-150,39000,2018,8096,34787.5
3GCUKREC9JG435356,Sandy Sansing,Chevrolet,47168.0,Silverado 1500,39000,2018,8753,31433.796296296296
1C4RDHDG9LC301628,Sandy Sansing,Dodge,7921.0,Durango,39036,2020,0,2600.0
1GNSKCKC8GR394243,Sandy Sansing,Chevrolet,83681.0,Tahoe,39251,2016,7376,33833.333333333336
1N6AA1EJ4KN525039,Sandy Sansing,Nissan,11881.0,Titan,39288,2019,9763,33483.333333333336
1C4HJXDN4LW172709,Sandy Sansing,Jeep,14788.0,Wrangler Unlimited,39500,2020,0,2600.0
1C4RDJDG9LC184303,Sandy Sansing,Dodge,20329.0,Durango,39525,2020,0,2600.0
3GCPWCED4LG158092,Sandy Sansing,Chevrolet,33260.0,Silverado 1500,39765,2020,0,2600.0
1GKKNPLS6LZ135701,Sandy Sansing,Gmc,35019.0,Acadia,39867,2020,0,2600.0
5UXTY3C0XLLU69665,Sandy Sansing,Bmw,25484.0,X3,39885,2020,0,2600.0
5UXTR7C52KLR52081,Sandy Sansing,Bmw,20523.0,X3,39885,2019,9293,38525.0
1FTEW1E53JFE73761,Sandy Sansing,Ford,19141.0,F-150,39940,2018,8096,34787.5
2T2ZZMCA1HC051884,Sandy Sansing,Lexus,36706.0,RX,39991,2017,7720,34041.666666666664
1FTEW1EP3JFD60135,Sandy Sansing,Ford,21067.0,F-150,39991,2018,8096,34787.5
1FTEW1E56JFE73902,Sandy Sansing,Ford,16621.0,F-150,39991,2018,8096,34787.5
3C63R3GL6JG134178,Sandy Sansing,Ram,87943.0,3500,39993,2018,8949,36929.46428571428
2C3CDZFJ5KH683290,Sandy Sansing,Dodge,9933.0,Challenger,39995,2019,9625,40681.25
5UXTR7C51KLR51844,Sandy Sansing,Bmw,13329.0,X3,39998,2019,9293,38525.0
3GCPWBEF0KG295489,Sandy Sansing,Chevrolet,8529.0,Silverado 1500,40000,2019,9174,39582.738095238084
3GCUKRECXHG456033,Sandy Sansing,Chevrolet,54149.0,Silverado 1500,40000,2017,7788,29153.22580645161
3GCUKPEC3JG599190,Sandy Sansing,Chevrolet,7191.0,Silverado 1500,40000,2018,8753,31433.796296296296
3GCPWCED7LG135373,Sandy Sansing,Chevrolet,25198.0,Silverado 1500,40000,2020,0,2600.0
3GCPWCED9LG111530,Sandy Sansing,Chevrolet,11451.0,Silverado 1500,40000,2020,0,2600.0
1GCRYDED4LZ151040,Sandy Sansing,Chevrolet,9316.0,Silverado 1500,40300,2020,0,2600.0
1GNSCJKC5HR148639,Sandy Sansing,Chevrolet,80336.0,Suburban,40325,2017,7730,40809.375
1GTR1NEC1JZ264040,Sandy Sansing,Gmc,9083.0,Sierra 1500,40500,2018,8878,32937.5
1C4RJFCG6KC791300,Sandy Sansing,Jeep,26377.0,Grand Cherokee,40525,2019,9682,39634.09090909091
1C6SRFFT3KN839415,Sandy Sansing,Ram,19412.0,1500,40800,2019,9178,34592.41071428572
3GCUKREC8HG319155,Sandy Sansing,Chevrolet,31256.0,Silverado 1500,40822,2017,7788,29153.22580645161
5UXTR7C56KLF37025,Sandy Sansing,Bmw,9085.0,X3,40998,2019,9293,38525.0
1C6SRFJT3KN822458,Sandy Sansing,Ram,60360.0,1500,41000,2019,9178,34592.41071428572
1FTEW1CP1KFA39263,Sandy Sansing,Ford,18396.0,F-150,41250,2019,9675,38535.795454545456
5UXKR2C30H0X06380,Sandy Sansing,Bmw,39537.0,X5,41488,2017,7793,37179.16666666666
