,Dealer,Manufacturer,Mileage,Model,Price,VIN,Year,modelYearId,MarketValue
2740,Hill Kelly Dodge,RAM,29548.0,1500,36450.0,1C6RR7LT6JS257026,2018,8947,30664.204545454544
2741,Hill Kelly Dodge,CHEVROLET,67231.0,Silverado 1500,36450.0,3GCUKSEC8GG277544,2016,7512,26481.818181818184
2742,Hill Kelly Dodge,FORD,10281.0,Mustang,36950.0,1FA6P8CF0K5194061,2019,9185,33497.22222222222
2743,Hill Kelly Dodge,TOYOTA,33012.0,4Runner,37500.0,JTEBU5JR4J5505482,2018,8855,34525.0
2744,Hill Kelly Dodge,CHEVROLET,48165.0,Silverado 1500,37500.0,3GCUKREC7HG164890,2017,7788,29153.22580645161
2745,Hill Kelly Dodge,CHEVROLET,49028.0,Silverado 1500,38775.0,3GCUKRECXHG458445,2017,7788,29153.22580645161
2746,Hill Kelly Dodge,JEEP,13185.0,Grand Cherokee,39750.0,1C4RJFCG1JC333999,2018,8228,35447.72727272727
2747,Hill Kelly Dodge,CHEVROLET,113075.0,Silverado 2500HD,39750.0,1GC1KWE85GF220869,2016,7509,
2748,Hill Kelly Dodge,JEEP,3547.0,Gladiator,39975.0,1C6HJTAG5LL131450,2020,0,2600.0
2749,Hill Kelly Dodge,VOLVO,28458.0,XC60,40725.0,YV4A22RL3J1046809,2018,8176,38358.333333333336
2750,Hill Kelly Dodge,CHEVROLET,22613.0,Tahoe,41500.0,1GNSCAKC8KR151218,2019,9618,44720.83333333334
2751,Hill Kelly Dodge,RAM,29741.0,1500,42985.0,1C6RR7NM5JS253703,2018,8947,30664.204545454544
2752,Hill Kelly Dodge,TOYOTA,21416.0,4Runner,43250.0,JTEBU5JR0J5495503,2018,8855,34525.0
2753,Hill Kelly Dodge,CHEVROLET,34455.0,Silverado 1500,43980.0,3GCUKSEC7JG644960,2018,8753,31433.796296296296
2754,Hill Kelly Dodge,RAM,59733.0,2500,44500.0,3C6UR5DL5JG324509,2018,8948,34016.379310344826
2755,Hill Kelly Dodge,FORD,29417.0,F-150,44500.0,1FTEW1EP0JFC86415,2018,8096,34787.5
2756,Hill Kelly Dodge,JEEP,20546.0,Wrangler,47275.0,1C4HJXEG5KW598780,2019,9684,39045.0
2757,Hill Kelly Dodge,CHEVROLET,20898.0,Silverado All New 1500,48500.0,1GCUYGEL0KZ142661,2019,0,2600.0
2758,Hill Kelly Dodge,TOYOTA,4754.0,4Runner,52750.0,JTEBU5JR7L5790536,2020,0,2600.0
2759,Hill Kelly Dodge,JEEP,11372.0,Gladiator,54500.0,1C6JJTBG2LL120647,2020,0,2600.0
2760,Hill Kelly Dodge,RAM,16100.0,All New 1500,54575.0,1C6SRFHT4KN549780,2019,0,2600.0
2761,Hill Kelly Dodge,GMC,8152.0,Sierra All New 1500,61000.0,3GTU9EET9LG262204,2020,0,2600.0
2762,Hill Kelly Dodge,FORD,11576.0,F-450SD,78500.0,1FT8W4DT8KEF32065,2019,0,2600.0
2774,Car Deals,HONDA,296754.0,Odyssey,2190.0,5FNRL18003B027651,2003,2839,3005.0
2775,Car Deals,NISSAN,104402.0,Sentra,6590.0,3N1AB7AP7EY244263,2014,6877,6629.166666666668
2776,Car Deals,NISSAN,77761.0,Versa,6590.0,3N1CN7AP8GL890458,2016,7478,7825.0
2777,Car Deals,NISSAN,50929.0,Versa,7290.0,3N1CE2CP6GL372560,2016,7478,7825.0
2778,Car Deals,NISSAN,102156.0,Altima,7590.0,1N4BL3AP3DN491126,2013,6412,8240.625
2779,Car Deals,KIA,90314.0,Soul,7790.0,KNDJT2A6XD7771668,2013,6460,7925.0
2780,Car Deals,NISSAN,43588.0,Versa,7990.0,3N1CN7APXHL873212,2017,7755,9862.5
2781,Car Deals,NISSAN,89832.0,Altima,8290.0,1N4AL3AP0EC415422,2014,6876,9600.0
2782,Car Deals,NISSAN,36211.0,Versa,8290.0,3N1CN7AP5HL894856,2017,7755,9862.5
2783,Car Deals,NISSAN,64613.0,Sentra,8290.0,3N1AB7AP5FY297674,2015,7169,7920.0
2784,Car Deals,NISSAN,26395.0,Versa,8490.0,3N1CN7AP8HL820539,2017,7755,9862.5
2785,Car Deals,HYUNDAI,95470.0,Sonata,8590.0,5NPEB4AC0DH657714,2013,6414,9078.57142857143
2786,Car Deals,MITSUBISHI,10853.0,Mirage,8990.0,ML32F3FJ5KHF06796,2019,9993,11307.5
2787,Car Deals,NISSAN,66640.0,Altima,8990.0,1N4AL3AP4FC582769,2015,7106,11121.875
2788,Car Deals,CADILLAC,88254.0,SRX,9290.0,3GYFNAEY2AS501847,2010,5450,8155.555555555556
2789,Car Deals,HYUNDAI,98099.0,Sonata,9390.0,5NPE24AF7GH379733,2016,7516,15242.5
2790,Car Deals,HONDA,99294.0,Civic,9490.0,2HGFB2F59EH528241,2014,6842,10922.619047619048
2791,Car Deals,NISSAN,61381.0,Rogue,9490.0,JN8AS5MT6FW155095,2015,7170,12512.5
2792,Car Deals,HYUNDAI,84320.0,Sonata,9790.0,5NPE24AF8GH297266,2016,7516,15242.5
2793,Car Deals,KIA,69732.0,Soul,9890.0,KNDJX3A59F7754610,2015,7146,10300.0
2794,Car Deals,HYUNDAI,95813.0,Santa,10590.0,5XYZU3LB5DG099148,2013,0,2600.0
2795,Car Deals,HYUNDAI,74173.0,Sonata,10900.0,5NPE34AF7FH199258,2015,7019,12853.125
2796,Car Deals,HONDA,54075.0,Civic,10900.0,19XFB2F98EE045191,2014,6842,10922.619047619048
2797,Car Deals,NISSAN,68761.0,Altima,12490.0,1N4AL3AP6HC477704,2017,7756,15421.428571428569
2798,Car Deals,SUBARU,46765.0,Forester,13900.0,JF2SJAEC6EH515898,2014,6646,12287.5
2799,Car Deals,SUBARU,77611.0,Forester,14900.0,JF2SJADC8GH405357,2016,7357,17050.0
2800,Car Deals,TOYOTA,49426.0,Sienna,18900.0,5TDXZ3DC2HS891914,2017,7653,24614.285714285717
2801,Car Deals,RAM,88025.0,1500,22500.0,1C6RR7KT1ES362287,2014,6695,19711.206896551725
2802,Car Deals,INFINITI,9485.0,Q50,22900.0,JN1EV7AP7LM201065,2020,0,2600.0
2803,Sandy Sansing,HONDA,265025.0,Accord Sdn,3991.0,1HGCM56887A092671,2007,0,2600.0
2804,Sandy Sansing,NISSAN,224366.0,Sentra,4500.0,3N1AB61E07L601114,2007,4597,4330.0
2805,Sandy Sansing,HYUNDAI,113113.0,Elantra,4595.0,KMHDU46D27U218043,2007,4602,4458.333333333333
2806,Sandy Sansing,LEXUS,156552.0,GS 300 Luxury Perform Sdn,4650.0,JT8BD68S5W0029183,1998,0,2600.0
2807,Sandy Sansing,JEEP,295400.0,Cherokee,4725.0,1J4FT68S9XL612257,1999,0,2600.0
2808,Sandy Sansing,TOYOTA,321115.0,Sequoia,4875.0,5TDZT34A33S192731,2003,3280,5500.0
2809,Sandy Sansing,HYUNDAI,168799.0,Tucson,5034.0,KM8JN12D66U422041,2006,4377,4320.833333333333
2810,Sandy Sansing,CHEVROLET,244722.0,Impala,5300.0,2G1WT58K469337704,2006,4450,3905.0
2812,Sandy Sansing,NISSAN,110547.0,Sentra,5995.0,3N1AB7AP7EL617346,2014,6877,6629.166666666668
2813,Sandy Sansing,TOYOTA,166024.0,RAV4,5995.0,JTMBD33V865024824,2006,4258,6833.333333333332
2814,Sandy Sansing,TOYOTA,157630.0,Camry,6395.0,4T4BF3EK4AR020170,2010,5468,7662.5
2815,Sandy Sansing,DODGE,120710.0,Avenger,6511.0,1C3CDZAB9DN540885,2013,6495,7191.666666666668
2816,Sandy Sansing,FIAT,103801.0,500,6548.0,3C3CFFAR9DT546417,2013,6513,6475.0
2817,Sandy Sansing,VOLKSWAGEN,92255.0,Jetta Sedan,6595.0,3VWDX7AJ2BM315280,2011,0,2600.0
2818,Sandy Sansing,TOYOTA,112649.0,Corolla,6688.0,2T1BU4EE9AC361923,2010,5462,7175.0
2819,Sandy Sansing,CHEVROLET,92870.0,Malibu,6900.0,1G1ZK57739F159843,2009,5232,5381.25
2820,Sandy Sansing,MINI,128128.0,Cooper Hardtop,6985.0,WMWMF73598TT90779,2008,0,2600.0
2821,Sandy Sansing,KIA,179076.0,Optima,6987.0,KNAGM4A75B5066486,2011,5805,7310.0
2822,Sandy Sansing,DODGE,100426.0,Dart,7495.0,1C3CDFAAXFD375556,2015,7076,8775.0
2823,Sandy Sansing,NISSAN,68620.0,Sentra,7588.0,3N1AB7AP5FY373863,2015,7169,7920.0
2824,Sandy Sansing,CHEVROLET,185000.0,Impala,7900.0,2G1WU58R879375187,2007,4677,4280.0
2825,Sandy Sansing,CHEVROLET,59693.0,Cruze,7995.0,1G1PF5SC6C7344177,2012,6214,6337.5
2826,Sandy Sansing,VOLKSWAGEN,113347.0,CC,7995.0,WVWBP7AN6DE521031,2013,6395,9454.166666666666
2827,Sandy Sansing,TOYOTA,149155.0,Highlander Hybrid,7995.0,JTEDW21A960006824,2006,0,2600.0
2828,Sandy Sansing,HONDA,122511.0,Civic Sdn,7995.0,1HGFA16857L074034,2007,0,2600.0
2829,Sandy Sansing,FORD,126495.0,Explorer,8308.0,1FMEU6DE6AUA36106,2010,5490,8175.0
2830,Sandy Sansing,TOYOTA,128106.0,Corolla,8765.0,JTDBL40E899078571,2009,5158,6340.0
2831,Sandy Sansing,KIA,130611.0,Soul,8900.0,KNDJT2A53D7491601,2013,6460,7925.0
2832,Sandy Sansing,SUZUKI,146094.0,Equator,8994.0,5Z62D0CT9CC425417,2012,6185,10370.0
2834,Sandy Sansing,NISSAN,81283.0,Sentra,8995.0,3N1AB7AP2DL789833,2013,6444,5837.5
2835,Sandy Sansing,NISSAN,165914.0,Murano,9000.0,JN8AZ1MU6AW001749,2010,5696,6841.666666666668
2836,Sandy Sansing,VOLKSWAGEN,113924.0,Passat,9250.0,1VWBP7A30DC037430,2013,6449,8881.25
2837,Sandy Sansing,BUICK,102430.0,Enclave,9595.0,5GAKRAED5CJ351860,2012,6220,10778.125
2838,Sandy Sansing,TOYOTA,204434.0,Highlander,9612.0,5TDZK3EH3CS060454,2012,6162,13717.5
2839,Sandy Sansing,HYUNDAI,105638.0,Elantra,9725.0,5NPDH4AE5DH347246,2013,6392,7585.0
2840,Sandy Sansing,FORD,121829.0,Edge,9888.0,2FMDK3J96DBA72606,2013,6372,11840.625
2841,Sandy Sansing,NISSAN,124811.0,Frontier 2WD,9900.0,1N6AD06U45C422925,2005,0,2600.0
2842,Sandy Sansing,NISSAN,121019.0,Sentra,9900.0,3N1AB7AP7DL685046,2013,6444,5837.5
2843,Sandy Sansing,HYUNDAI,107650.0,Veracruz,9900.0,KM8NU13C68U037690,2008,5122,5887.5
2844,Sandy Sansing,FORD,91029.0,Escape,9991.0,1FMCU0GX1EUD49085,2014,6720,10440.0
2845,Sandy Sansing,HONDA,137596.0,Pilot,9995.0,5FNYF3H61AB005190,2010,5538,9652.083333333334
2846,Sandy Sansing,MINI,92373.0,Cooper Countryman,9995.0,WMWZB3C59CWM03404,2012,6227,
2847,Sandy Sansing,FORD,73455.0,Focus,10000.0,1FADP3K22FL267067,2015,7024,9457.142857142857
2848,Sandy Sansing,NISSAN,49968.0,Versa Sedan,10000.0,3N1CN7AP2HK472341,2017,0,2600.0
2849,Sandy Sansing,CHRYSLER,88277.0,200,10111.0,1C3CCBAB5CN149791,2012,6266,7153.571428571428
2850,Sandy Sansing,HONDA,154345.0,CR-V,10495.0,5J6RE4H76BL056991,2011,5911,9440.625
2851,Sandy Sansing,KIA,49150.0,Soul,10500.0,KNDJN2A24F7116030,2015,7146,10300.0
2852,Sandy Sansing,INFINITI,120628.0,G37 Coupe,10640.0,JN1CV6EK7CM422844,2012,0,2600.0
2853,Sandy Sansing,HONDA,63907.0,Civic Sdn,10900.0,2HGFA16369H519465,2009,0,2600.0
2854,Sandy Sansing,NISSAN,23382.0,Versa Note,10900.0,3N1CE2CP1GL393333,2016,7477,8590.0
2855,Sandy Sansing,NISSAN,40660.0,Versa Sedan,10900.0,3N1CN7AP2JL823149,2018,0,2600.0
2856,Sandy Sansing,TOYOTA,111476.0,Camry,10906.0,4T1BF1FK6DU705983,2013,6549,10790.625
2857,Sandy Sansing,HYUNDAI,80112.0,Sonata,10988.0,5NPEB4AC4DH507881,2013,6414,9078.57142857143
2858,Sandy Sansing,KIA,117518.0,Sorento,10991.0,5XYKT3A65FG557851,2015,7015,14870.0
2859,Sandy Sansing,NISSAN,99124.0,Murano,10995.0,JN8AZ1MW5DW319271,2013,6528,10219.444444444445
2860,Sandy Sansing,MINI,78340.0,Cooper Hardtop,11000.0,WMWSV3C59DT479538,2013,0,2600.0
2861,Sandy Sansing,TOYOTA,82812.0,Prius,11295.0,JTDKN3DU7E0371169,2014,6822,11837.5
2862,Sandy Sansing,CHEVROLET,123862.0,Malibu,11464.0,1G11H5SL9EF129725,2014,6784,9891.666666666666
2863,Sandy Sansing,GMC,206397.0,Sierra 1500,11494.0,3GTRCVE02AG210925,2010,5589,12251.041666666664
2864,Sandy Sansing,CHEVROLET,28671.0,Spark,11524.0,KL8CB6SAXHC769611,2017,7846,10000.0
2865,Sandy Sansing,NISSAN,50650.0,Versa Sedan,11579.0,3N1CN7AP5JL808418,2018,0,2600.0
2866,Sandy Sansing,CHRYSLER,104145.0,Town & Country,11595.0,2C4RC1HG8ER177978,2014,6834,11106.25
2867,Sandy Sansing,FORD,125944.0,Expedition,11725.0,1FMJU1H56BEF00678,2011,5888,11562.5
2868,Sandy Sansing,CHEVROLET,218069.0,Suburban,11725.0,1GNSKJE79CR189690,2012,6327,16280.0
2869,Sandy Sansing,CHEVROLET,89969.0,Malibu,11976.0,1G11C5SL1FF241032,2015,7050,11880.0
2870,Sandy Sansing,HYUNDAI,92478.0,Genesis,11987.0,KMHGC4DD5DU229861,2013,6506,12062.5
2871,Sandy Sansing,NISSAN,88539.0,Sentra,11991.0,3N1AB7AP5GL670517,2016,7487,10280.0
2872,Sandy Sansing,MAZDA,106501.0,Mazda3,12000.0,JM1BM1W77E1124050,2014,0,2600.0
2873,Sandy Sansing,HYUNDAI,71013.0,Sonata,12118.0,5NPE24AA8GH344803,2016,7516,15242.5
2874,Sandy Sansing,RAM,175350.0,1500,12725.0,1D7RV1GT9BS551412,2011,6953,13781.818181818182
2875,Sandy Sansing,TOYOTA,70531.0,Camry,12731.0,4T1BF1FK9EU438579,2014,6817,12339.473684210527
2876,Sandy Sansing,BMW,163565.0,X5,12748.0,5UXZV4C54D0E01632,2013,6403,15166.666666666664
2877,Sandy Sansing,MINI,99341.0,Cooper Countryman,12788.0,WMWZC3C51DWP20379,2013,6612,
2878,Sandy Sansing,TOYOTA,177028.0,4Runner,12850.0,JTEZU14R278082153,2007,4827,10258.333333333334
2879,Sandy Sansing,HYUNDAI,133330.0,Tucson,12900.0,KM8J23A44HU280104,2017,7736,17362.5
2880,Sandy Sansing,CHEVROLET,106876.0,Silverado 1500,12988.0,3GCRCPEA2AG248837,2010,5566,12481.818181818182
2881,Sandy Sansing,MAZDA,103627.0,Mazda3,12988.0,JM1BL1L32C1528794,2012,0,2600.0
2882,Sandy Sansing,MAZDA,110838.0,CX-5,12989.0,JM3KE2DY8E0426670,2014,6654,11516.666666666664
2883,Sandy Sansing,CHEVROLET,51049.0,Impala Limited,12991.0,2G1WB5E38E1104938,2014,0,2600.0
2884,Sandy Sansing,HYUNDAI,96972.0,Santa Fe,12991.0,5XYZU3LB0DG061522,2013,6451,11243.75
2885,Sandy Sansing,CHEVROLET,66488.0,Cruze Limited,12995.0,1G1PG5SB1G7160064,2016,0,2600.0
2886,Sandy Sansing,CHRYSLER,38915.0,200,12995.0,1C3CCCAB1FN626226,2015,6965,11725.0
2887,Sandy Sansing,NISSAN,59406.0,Sentra,13000.0,3N1AB7AP7HY375990,2017,7898,13629.166666666664
2888,Sandy Sansing,FORD,165730.0,Ranger,13425.0,1FTLR4FE2BPA34593,2011,5849,10196.875
2889,Sandy Sansing,HONDA,93811.0,Civic Sedan,13488.0,19XFC2F58GE000457,2016,0,2600.0
2890,Sandy Sansing,TOYOTA,41637.0,Yaris iA,13500.0,3MYDLBYV7HY190516,2017,7656,12900.0
2891,Sandy Sansing,CHEVROLET,60276.0,Cruze,13576.0,3G1BC5SM4HS573154,2017,7612,13439.285714285714
2892,Sandy Sansing,CHRYSLER,36583.0,200,13595.0,1C3CCCFB7GN192758,2016,7450,13587.5
2893,Sandy Sansing,NISSAN,47134.0,Altima,13699.0,1N4AL3AP4GN392217,2016,7479,13385.714285714286
2894,Sandy Sansing,FORD,15802.0,Fiesta,13725.0,3FADP4BJ7KM122788,2019,9793,14737.5
2895,Sandy Sansing,KIA,25314.0,Forte,13763.0,3KPFL4A78JE257646,2018,8655,14403.125
2896,Sandy Sansing,HYUNDAI,43775.0,Elantra,13837.0,KMHD74LF6HU429048,2017,7556,13708.333333333336
2897,Sandy Sansing,FORD,95660.0,Fusion,13900.0,3FA6P0LU4HR223261,2017,7623,16731.666666666668
2898,Sandy Sansing,BUICK,86747.0,Encore,13902.0,KL4CJCSB5FB122175,2015,7040,12150.0
2899,Sandy Sansing,TOYOTA,146710.0,Sienna,13952.0,5TDKK3DC4FS638962,2015,7131,18642.85714285714
2900,Sandy Sansing,HONDA,100734.0,CR-V,14000.0,5J6RM3H77DL046258,2013,6571,13417.5
2901,Sandy Sansing,NISSAN,104493.0,Murano,14000.0,JN8AZ1MU1DW204746,2013,6528,10219.444444444445
2902,Sandy Sansing,BMW,67573.0,i3,14000.0,WBY1Z4C5XFV502968,2015,7244,12475.0
2903,Sandy Sansing,JEEP,68678.0,Patriot,14000.0,1C4NJPFB5FD118180,2015,7152,10979.166666666666
2904,Sandy Sansing,JEEP,123418.0,Grand Cherokee,14000.0,1C4RJEAG4EC386943,2014,6659,18486.11111111111
2905,Sandy Sansing,HYUNDAI,99315.0,Sonata,14177.0,5NPE34AF6HH592901,2017,7737,17156.81818181818
2906,Sandy Sansing,CHEVROLET,37355.0,Sonic,14250.0,1G1JD6SB8K4108929,2019,9715,14697.5
2907,Sandy Sansing,NISSAN,92152.0,Altima,14298.0,1N4AL3AP2HC184298,2017,7756,15421.428571428569
2908,Sandy Sansing,CHEVROLET,104542.0,Equinox,14500.0,2GNALBEK8F1150444,2015,7049,12317.857142857143
2909,Sandy Sansing,NISSAN,38388.0,Versa Note,14500.0,3N1CE2CP6KL359591,2019,9864,15183.333333333336
2910,Sandy Sansing,HYUNDAI,31518.0,Elantra,14500.0,KMHD84LF6KU767425,2019,9724,16163.636363636364
2911,Sandy Sansing,TOYOTA,82185.0,Corolla,14614.0,2T1BURHE0HC888123,2017,7763,14557.142857142857
2912,Sandy Sansing,MAZDA,94199.0,CX-5,14684.0,JM3KE4CY4F0547016,2015,7005,13175.0
2913,Sandy Sansing,KIA,35732.0,Forte,14721.0,3KPFL4A79HE009478,2017,7614,13329.166666666664
2914,Sandy Sansing,MERCEDES-BENZ,50386.0,SLK,14724.0,WDBWK56F88F182566,2008,5087,11325.0
2915,Sandy Sansing,NISSAN,65668.0,Sentra,14750.0,3N1AB7AP6JY218537,2018,8479,14925.0
2916,Sandy Sansing,CHEVROLET,39856.0,Cruze,14751.0,3G1BE6SM7HS566487,2017,7612,13439.285714285714
2917,Sandy Sansing,MAZDA,81697.0,Mazda6,14751.0,JM1GJ1W59F1200639,2015,0,2600.0
2918,Sandy Sansing,NISSAN,32145.0,Versa Sedan,14898.0,3N1CN7APXKL818850,2019,0,2600.0
2919,Sandy Sansing,HYUNDAI,30818.0,Accent,14948.0,3KPC24A34KE042799,2019,9723,15568.75
2920,Sandy Sansing,TOYOTA,72775.0,Corolla,14951.0,5YFBURHE5HP658237,2017,7763,14557.142857142857
2921,Sandy Sansing,CHEVROLET,65539.0,Cruze,14974.0,1G1BE5SMXH7162978,2017,7612,13439.285714285714
2922,Sandy Sansing,NISSAN,91732.0,Altima,14995.0,1N4AL3AP4HC213610,2017,7756,15421.428571428569
2923,Sandy Sansing,HYUNDAI,31566.0,Elantra,15000.0,5NPD84LF8HH008671,2017,7556,13708.333333333336
2924,Sandy Sansing,KIA,30271.0,Soul,15000.0,KNDJP3A55K7630697,2019,9630,16591.666666666668
2925,Sandy Sansing,HYUNDAI,23995.0,Elantra,15000.0,5NPD84LF5KH482312,2019,9724,16163.636363636364
2926,Sandy Sansing,FORD,23233.0,Focus,15150.0,1FADP3F20JL214807,2018,8695,16332.5
2927,Sandy Sansing,VOLKSWAGEN,47802.0,Tiguan,15250.0,WVGAV7AX5FW612321,2015,7060,12503.125
2928,Sandy Sansing,MAZDA,96798.0,Mazda3 4-Door,15300.0,3MZBN1V74HM106592,2017,0,2600.0
2929,Sandy Sansing,VOLKSWAGEN,35843.0,Passat,15488.0,1VWAT7A35GC020330,2016,7423,15125.0
2930,Sandy Sansing,HYUNDAI,58001.0,Elantra,15500.0,5NPD84LF2HH069515,2017,7556,13708.333333333336
2931,Sandy Sansing,SUBARU,66120.0,Legacy,15500.0,4S3BNAC64H3052743,2017,7699,17825.0
2932,Sandy Sansing,LEXUS,143695.0,GS 350,15525.0,JTHBE1BL5D5016239,2013,0,2600.0
2933,Sandy Sansing,CHEVROLET,41834.0,Malibu,15614.0,1G1ZB5ST9JF192760,2018,8634,17780.0
2934,Sandy Sansing,NISSAN,43828.0,Sentra,15889.0,3N1AB7AP7KY286928,2019,9762,16296.875
2935,Sandy Sansing,TOYOTA,78355.0,Camry,15900.0,4T1BK1FK2CU518086,2012,6150,9733.333333333334
2936,Sandy Sansing,FORD,68582.0,Escape,15914.0,1FMCU9GD4HUA69126,2017,7588,15770.0
2937,Sandy Sansing,HYUNDAI,33476.0,Elantra,15990.0,KMHD74LF4HU417741,2017,7556,13708.333333333336
2938,Sandy Sansing,HYUNDAI,22349.0,Elantra,15991.0,5NPD84LF9KH484676,2019,9724,16163.636363636364
2939,Sandy Sansing,BUICK,32875.0,Encore,15991.0,KL4CJASB5HB030359,2017,7659,15679.545454545454
2940,Sandy Sansing,FORD,24784.0,C-Max Hybrid,15991.0,1FADP5AUXHL114485,2017,0,2600.0
2941,Sandy Sansing,NISSAN,57901.0,Maxima,15995.0,1N4AA5AP2EC475641,2014,6880,10687.5
2942,Sandy Sansing,FORD,118008.0,Explorer,15995.0,1FM5K7D85DGB04114,2013,6373,13817.857142857143
2943,Sandy Sansing,HYUNDAI,46010.0,Elantra,15997.0,5NPD84LF2KH419958,2019,9724,16163.636363636364
2944,Sandy Sansing,DODGE,79548.0,Grand Caravan,16000.0,2C4RDGEG5HR746309,2017,7779,14875.0
2945,Sandy Sansing,CADILLAC,84512.0,SRX,16000.0,3GYFNCE34DS567644,2013,6455,12525.0
2946,Sandy Sansing,JEEP,82480.0,Grand Cherokee,16000.0,1C4RJFAG2CC331961,2012,6270,14075.0
2947,Sandy Sansing,HYUNDAI,7652.0,Accent,16000.0,3KPC24A60LE117056,2020,0,2600.0
2948,Sandy Sansing,NISSAN,52411.0,Altima,16173.0,1N4AL3AP1JC475669,2018,8473,17560.0
2949,Sandy Sansing,TOYOTA,80993.0,Camry,16181.0,JTNB11HK3J3014536,2018,8073,23007.5
2950,Sandy Sansing,HYUNDAI,40849.0,Santa Fe Sport,16250.0,5XYZU3LA3EG173188,2014,6931,12556.25
2951,Sandy Sansing,NISSAN,38550.0,Sentra,16297.0,3N1AB7AP3JY233707,2018,8479,14925.0
2952,Sandy Sansing,CHRYSLER,57127.0,Town & Country,16300.0,2C4RC1BG6GR135434,2016,7451,14741.666666666664
2953,Sandy Sansing,FORD,67810.0,Fusion Hybrid,16400.0,3FA6P0LU9JR172426,2018,0,2600.0
2954,Sandy Sansing,CHEVROLET,35903.0,Trax,16426.0,3GNCJLSB8JL279252,2018,8974,16329.166666666664
2955,Sandy Sansing,TOYOTA,60327.0,RAV4,16471.0,2T3WFREV9FW162733,2015,7125,15679.166666666664
2956,Sandy Sansing,FORD,38585.0,Fusion Hybrid,16500.0,3FA6P0LU8KR206003,2019,0,2600.0
2957,Sandy Sansing,CHEVROLET,30579.0,Cruze,16597.0,3G1BE6SM9HS515301,2017,7612,13439.285714285714
2958,Sandy Sansing,TOYOTA,35943.0,Corolla,16630.0,5YFBURHE2KP887787,2019,9266,17627.272727272728
2959,Sandy Sansing,FORD,33860.0,Fusion,16664.0,3FA6P0H77HR284655,2017,7623,16731.666666666668
2960,Sandy Sansing,NISSAN,34613.0,Sentra,16695.0,3N1AB7AP8KL624835,2019,9762,16296.875
2961,Sandy Sansing,FORD,195404.0,F-150,16725.0,1FTFW1EF7BFA60028,2011,6039,14417.64705882353
2962,Sandy Sansing,HYUNDAI,17418.0,Elantra,16736.0,KMHD84LF2HU192832,2017,7556,13708.333333333336
2963,Sandy Sansing,TOYOTA,16127.0,Corolla,16750.0,5YFBURHE4KP928551,2019,9266,17627.272727272728
2964,Sandy Sansing,HYUNDAI,105118.0,Genesis,16887.0,KMHGN4JE3FU084863,2015,6964,18175.0
2965,Sandy Sansing,FORD,42483.0,Fusion Hybrid,16899.0,3FA6P0LU5KR139148,2019,0,2600.0
2966,Sandy Sansing,TOYOTA,2133.0,Yaris Hatchback,16900.0,3MYDLBJV2LY704131,2020,0,2600.0
2967,Sandy Sansing,KIA,19298.0,Optima,16971.0,5XXGT4L31HG146288,2017,7630,17025.0
2968,Sandy Sansing,NISSAN,26924.0,Sentra,16990.0,3N1AB7AP5KY359276,2019,9762,16296.875
2969,Sandy Sansing,NISSAN,40418.0,Sentra,16990.0,3N1AB7AP0KL624411,2019,9762,16296.875
2970,Sandy Sansing,NISSAN,22638.0,Sentra,16990.0,3N1AB7AP0HY250314,2017,7898,13629.166666666664
2972,Sandy Sansing,KIA,13568.0,Forte,16991.0,3KPF24AD3KE014739,2019,9181,14700.0
2973,Sandy Sansing,CHEVROLET,94921.0,Tahoe,16991.0,1GNSCAE0XDR190073,2013,6429,17587.5
2974,Sandy Sansing,FORD,21190.0,Focus,16991.0,1FADP3N22HL210379,2017,7825,15255.0
2975,Sandy Sansing,CHEVROLET,10067.0,Cruze,16991.0,3G1BE6SMXHS535539,2017,7612,13439.285714285714
2976,Sandy Sansing,FORD,20175.0,Fusion,16991.0,3FA6P0H79HR326520,2017,7623,16731.666666666668
2977,Sandy Sansing,NISSAN,30548.0,Sentra,16991.0,3N1AB7AP3KY366873,2019,9762,16296.875
2978,Sandy Sansing,NISSAN,32470.0,Altima,16995.0,1N4AL3AP4JC475150,2018,8473,17560.0
2979,Sandy Sansing,INFINITI,64136.0,M37,16995.0,JN1BY1AP5CM333880,2012,0,2600.0
2980,Sandy Sansing,HYUNDAI,22397.0,Elantra,16995.0,5NPD84LF8KH453807,2019,9724,16163.636363636364
2981,Sandy Sansing,KIA,34537.0,Soul,16995.0,KNDJP3A53J7611726,2018,8656,14592.857142857143
2982,Sandy Sansing,CHEVROLET,19204.0,Cruze,16995.0,1G1BC5SM4H7175702,2017,7612,13439.285714285714
2983,Sandy Sansing,CHEVROLET,8365.0,Trax,16995.0,3GNCJLSBXKL376390,2019,9670,17854.166666666668
2984,Sandy Sansing,KIA,26493.0,Optima,16995.0,KNAGT4L3XH5174575,2017,7630,17025.0
2985,Sandy Sansing,NISSAN,39528.0,Altima,16995.0,1N4AL3APXHC246563,2017,7756,15421.428571428569
2986,Sandy Sansing,FORD,19636.0,Fusion,17000.0,3FA6P0H93GR255251,2016,7305,13635.0
2987,Sandy Sansing,MAZDA,48003.0,CX-5,17000.0,JM3KE2CY6F0532134,2015,7005,13175.0
2988,Sandy Sansing,FORD,89398.0,Edge,17000.0,2FMTK3J89FBB05362,2015,7145,16256.25
2989,Sandy Sansing,BUICK,20861.0,Encore,17000.0,KL4CJASB0JB593258,2018,8957,17527.272727272728
